file,class,method,variable,usage
C:\Users\paulo\Documents\GitHub\lab-exp-software\LAB-02\repos\GrowingGit_GitHub-Chinese-Top-Charts\content\scripts\test.java,Test,main/1[java.lang.String[]],args,0
