repository,cbo_avg,cbo_median,cbo_min,cbo_max,cbo_std,dit_avg,dit_median,dit_min,dit_max,dit_std,lcom_star_avg,lcom_star_median,lcom_star_min,lcom_star_max,lcom_star_std,loc_avg,loc_median,loc_min,loc_max,loc_std
ZCShou_GoGoGo,7.25,3.0,0,75,12.540148290548087,1.4583333333333333,1.0,1,4,0.713347915274833,0.1841975485416666,0.0,0.0,0.9251852,0.3362519225898397,79.4375,18.5,3,907,169.73382243596413
JakeWharton_ViewPagerIndicator,5.4393939393939394,5.5,0,23,4.687557303457044,2.242424242424242,3.0,1,3,0.8604221872582903,0.2106279766666667,0.0,0.0,1.0,0.3530002142024685,44.65151515151515,13.0,3,596,100.54765306127506
stanfordnlp_CoreNLP,5.704529616724739,3.0,0,222,7.640234212852879,1.459233449477352,1.0,1,46,1.4904509770086378,0.3448826230615601,0.11111111,0.0,1.0,0.379774222254574,129.52357723577236,26.0,1,62903,1010.2721699169794
happydog-intj_JsBridge,3.5,1.5,0,18,5.003224766539689,1.15625,1.0,1,2,0.3689020326284735,0.2522800221428571,0.0,0.0,1.0,0.3615909402736117,36.25,5.0,2,212,59.71437391125275
xuchengsheng_spring-reading,2.813793103448276,3.0,0,12,2.17881021116674,1.0275862068965518,1.0,1,2,0.1640671474574844,0.0147619048965517,0.0,0.0,0.7142857,0.0859465288885526,10.613793103448277,8.0,2,66,8.556497526584323
wasabeef_glide-transformations,5.555555555555555,5.0,0,11,3.3550574147710583,2.1481481481481484,2.0,1,3,0.769800358919501,0.454787302962963,0.53333336,0.0,0.8214286,0.3004422201912562,36.7037037037037,27.0,1,168,39.642454723745566
googlesamples_easypermissions,8.93939393939394,8.0,0,26,5.803767062969716,1.4848484848484849,1.0,1,3,0.618527087180309,0.4783168818181818,0.6666667,0.0,0.85714287,0.3517333451249884,51.66666666666666,28.0,4,332,63.34511951734456
paascloud_paascloud-master,6.10377358490566,4.0,0,59,6.045152800427452,1.3153638814016173,1.0,1,5,0.5426541109636764,0.2181511909276437,0.0,0.0,1.0,0.3181814045670769,22.140161725067387,11.0,2,649,39.80809944747719
hackware1993_MagicIndicator,5.0,4.0,0,16,4.535264871094123,1.3398058252427183,1.0,1,4,0.5697160981706183,0.2158199823529411,0.0,0.0,0.8930555,0.3344257952622864,44.00970873786408,21.0,1,325,64.58122946285508
OpenFeign_feign,5.087283671933784,3.0,0,59,6.222038361020108,1.671933784800602,1.0,1,92,3.158580197348506,0.1444414241201885,0.0,0.0,1.0,0.2639008077918308,30.21896162528217,9.0,1,769,63.75230495577378
HarlonWang_AVLoadingIndicatorView,3.565217391304348,2.0,0,13,2.3641291304893404,1.7826086956521738,1.0,1,4,1.046460144587107,0.1656941835869565,0.0,0.0,0.91764694,0.2857456103969179,23.48913043478261,6.0,5,288,36.14789357935754
lihengming_spring-boot-api-project-seed,5.0,4.0,0,15,4.675162334843877,1.2666666666666666,1.0,1,4,0.7988086367179803,0.2312508964285714,0.0,0.0,0.8782052,0.3491954849603988,32.266666666666666,12.0,2,158,45.30604921241859
spinnaker_spinnaker,6.618735864778003,5.0,0,109,6.878847935925131,1.5133912629448876,1.0,1,24,1.0972228732945726,0.2875185139469051,0.0,0.0,1.0,0.3483115837488088,29.082728246637306,13.0,1,1849,57.00011852939701
YoKeyword_Fragmentation,5.232394366197183,3.0,0,27,5.164660416227815,1.7077464788732395,1.0,1,5,1.0972869815833148,0.2219315362190812,0.0,0.0,1.0,0.3369185576732723,31.62323943661972,11.0,1,545,57.75562893405204
apache_cassandra,6.894632509911558,5.0,0,161,8.070601456113154,1.7731015553522416,1.0,1,65,1.865527928307312,0.2661405370568286,0.0,0.0,1.0,0.340691319300107,59.561756633119856,23.0,1,3429,118.47258151844768
AutoMQ_automq,7.224308088393049,4.0,0,451,12.077495236619049,1.402274190087964,1.0,1,17,1.0369977931710046,0.3031835271701782,0.16666667,0.0,1.0,0.3400467028871587,72.5409783308303,25.0,1,4350,178.40511611825926
flyway_flyway,5.930666666666666,4.0,0,50,5.791019550315102,1.496,1.0,1,6,0.9411863660832188,0.2347505325788751,0.0,0.0,1.0,0.3440481253047165,42.304,19.0,1,1240,78.80276275544227
perwendel_spark,4.542986425339366,3.0,0,28,4.73422818369261,1.2986425339366516,1.0,1,5,0.781285632671563,0.2530377290327102,0.0,0.0,1.0,0.3300217536680008,43.38461538461539,20.0,1,411,60.81141892217835
koral--_android-gif-drawable,6.125,4.0,0,37,6.363337449174254,1.65625,1.0,1,10,1.28753178416616,0.2491694463492063,0.0,0.0,0.9276315,0.3183295182474202,46.078125,21.0,3,446,75.13444134212786
ksoichiro_Android-ObservableScrollView,5.014925373134329,3.0,0,24,4.606336878748876,1.9671641791044776,2.0,1,7,1.1667022027281624,0.1870739585329341,0.0,0.0,1.0,0.3079586523789594,37.67462686567164,13.0,1,747,67.66148424388061
bilibili_DanmakuFlameMaster,5.162790697674419,3.0,0,37,6.120353284754513,1.6104651162790695,1.0,1,14,1.3741582490793598,0.3149925104117647,0.0,0.0,1.0,0.3899457313454342,74.87790697674419,20.0,1,913,141.38166245947232
seven332_EhViewer,7.144758735440932,4.0,0,97,10.200359960153092,1.821963394342762,1.0,1,16,1.5099393382929194,0.2931509879202038,0.0,0.0,1.0,0.3508874553249312,73.83028286189683,25.0,2,1579,155.95308423182868
MyCATApache_Mycat-Server,4.895429899302866,3.0,0,59,6.21481619505349,1.2943454686289697,1.0,1,12,0.7207601079916163,0.3490616858587214,0.3333333,0.0,1.0,0.3573355800271094,71.99302865995352,33.0,1,1476,120.54709568025328
liaohuqiu_android-Ultra-Pull-To-Refresh,4.018633540372671,2.0,0,23,4.316352698878767,1.403726708074534,1.0,1,5,0.7191912296772817,0.1296516085,0.0,0.0,0.93631995,0.2729803288692696,34.01242236024845,10.0,4,744,79.03148008686473
spring-projects_spring-security,7.707160769016439,5.0,0,232,8.470773232423625,1.259543048202842,1.0,1,21,0.7444440347574156,0.2375995069339569,0.0,0.0,1.0,0.3171072021391872,40.240317637224855,16.0,1,2398,74.41077862438868
crossoverJie_cim,4.834146341463415,4.0,0,32,4.824549646568547,1.278048780487805,1.0,1,7,0.7381455948371074,0.1705671072402234,0.0,0.0,0.8787878,0.2720453518812468,28.985365853658536,13.0,2,248,41.118847122864885
umano_AndroidSlidingUpPanel,4.941176470588236,2.0,0,26,6.637682090113367,1.3529411764705883,1.0,1,4,0.7859052479933758,0.1903689670588235,0.0,0.0,0.94720507,0.3600785800064349,118.29411764705884,8.0,1,900,270.3813891306783
Justson_AgentWeb,5.3984375,3.0,0,55,7.348298289066527,1.48828125,1.0,1,9,0.9979682177932774,0.2141899874347826,0.0,0.0,0.9855769,0.3297204312044662,44.21875,12.0,1,723,93.12533721481252
json-path_JsonPath,4.59375,3.0,0,29,4.966368616240239,1.4765625,1.0,1,13,1.0740094258135224,0.1819272053054054,0.0,0.0,1.0,0.3123111298062637,44.66666666666666,15.0,1,855,85.99194408399848
pockethub_PocketHub,6.575471698113208,5.0,0,43,5.341331486748215,1.481132075471698,1.0,1,4,0.7632697444891576,0.2249948151961722,0.0,0.0,1.0,0.2950004424036769,32.924528301886795,21.0,3,342,40.60156607845185
huanghaibin-dev_CalendarView,6.568181818181818,4.0,0,38,7.124678165435892,2.159090909090909,1.0,1,5,1.4919698475418417,0.3152203926857143,0.0,0.0,0.9796944,0.3636461033036879,65.66477272727273,28.5,3,997,117.01035904302071
GcsSloop_AndroidNote,4.875,1.0,0,16,5.986592162013855,1.375,1.0,1,2,0.5175491695067657,0.2824350575,0.0,0.0,0.80213916,0.3910759180135468,50.25,28.5,1,162,55.630798253177296
apache_jmeter,5.5321637426900585,4.0,0,97,6.02897873183742,1.998830409356725,2.0,1,12,1.5040413008072826,0.461682387982217,0.55,0.0,1.0,0.3809954699048608,74.25497076023392,34.0,1,1270,115.61465431772372
android_testing-samples,5.5,5.5,0,14,3.547161251081838,1.3488372093023255,1.0,1,3,0.5261948165386281,0.2621100987209302,0.0,0.0,1.0,0.3012957966562515,21.5,19.0,1,76,15.820872289478858
apache_seatunnel,6.856113744075829,5.0,0,69,7.192696733302525,1.3558293838862558,1.0,1,13,0.6952229116887291,0.3103807720616594,0.0,0.0,1.0,0.3535503933413567,57.21345971563981,19.0,1,9209,171.05333714803842
flowable_flowable-engine,6.5486156529322,4.0,0,403,9.458037115982304,1.6176149989099629,1.0,1,10,0.9565163440454372,0.259383448864083,0.0,0.0,1.0,0.3505758713333138,58.482341399607584,21.0,1,3650,144.48836896019623
cats-oss_android-gpuimage,2.9607843137254903,2.0,0,26,3.748477503111266,2.156862745098039,2.0,1,7,1.192728225202643,0.3017129613071895,0.0,0.0,0.9705884,0.3444686925590648,41.44444444444444,16.0,1,1008,102.86884143418597
alibaba_spring-ai-alibaba,6.2197847682119205,4.0,0,72,6.856539224710343,1.1908112582781456,1.0,1,9,0.5665032074318278,0.2641797144297832,0.0,0.0,1.0,0.3356583272450947,48.086092715231786,20.0,1,967,77.5489642763691
HMCL-dev_HMCL,6.872715816005041,4.0,0,98,8.323544470755307,1.7208569628229364,1.0,1,35,1.5342536282488646,0.3323977770539311,0.25,0.0,1.0,0.3461991445166124,61.26780088216761,26.0,1,1197,96.04896812471029
didi_VirtualAPK,4.895705521472393,3.0,0,36,6.16803137745269,1.6134969325153374,1.0,1,17,1.4286536585978775,0.3018072790705128,0.0,0.0,1.0,0.3752016941208997,48.96319018404908,17.0,2,883,100.76159918957909
LSPosed_LSPatch,4.342465753424658,2.0,0,48,5.896156967175967,1.3493150684931507,1.0,1,6,0.8597711464018596,0.2428895973263889,0.0,0.0,1.0,0.3286488349396241,48.0,18.5,2,1222,113.5784705193605
KunMinX_Jetpack-MVVM-Best-Practice,4.840336134453781,3.0,0,22,5.079008299834223,1.6218487394957983,1.0,1,6,1.0734989254899414,0.2235333484545454,0.0,0.0,0.9230769,0.3157648453960672,31.01680672268908,12.0,1,326,51.48242800321675
navasmdc_MaterialDesignLibrary,4.536585365853658,3.0,0,17,4.494702291604369,1.817073170731708,1.0,1,6,1.2285497701720602,0.2656804002439024,0.0,0.0,1.0,0.3716904085201367,35.69512195121951,13.5,3,280,50.58758180325477
Freelander_Android_Data,2.0,2.0,0,4,2.8284271247461903,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,41,75,24.04163056034261
java-native-access_jna,4.516359060402684,3.0,0,74,6.0937342529064935,2.363255033557047,2.0,1,124,4.316643620308509,0.2955727353445,0.0,0.0,1.0,0.4047764488915028,45.030620805369125,11.0,1,4349,161.76836556521835
PojavLauncherTeam_PojavLauncher,6.154228855721393,3.5,0,65,8.04359037755891,1.4104477611940298,1.0,1,6,0.6906502761872096,0.3436709042541436,0.225,0.0,1.0,0.3655527198801419,67.53482587064677,23.5,1,4751,252.5479042108473
frohoff_ysoserial,5.458333333333333,3.0,0,24,5.655213751665874,1.3416666666666666,1.0,1,5,0.6673141113818137,0.126821328974359,0.0,0.0,1.0,0.2622145438552988,32.09166666666667,19.0,1,251,39.52809783188767
karatelabs_karate,5.63840830449827,4.0,0,49,6.106141939543997,1.200692041522491,1.0,1,8,0.5985536049473584,0.3671898703163445,0.2413793,0.0,1.0,0.3849481629702027,114.02595155709342,52.0,1,2314,186.72242167691573
apache_shenyu,5.992930940728657,4.0,0,53,6.024693456891637,1.2294725394235997,1.0,1,5,0.5793859758243288,0.304052519554306,0.16666667,0.0,1.0,0.3352707080009,40.47906470908102,23.0,1,692,51.5057468666263
cabaletta_baritone,6.6997885835095135,4.0,0,65,8.282789229048117,1.386892177589852,1.0,1,6,0.8080615163446129,0.2117675427264957,0.0,0.0,1.0,0.3096131088100323,47.20507399577167,19.0,1,948,90.19297940262344
nathanmarz_storm,4.425381903642773,3.0,0,55,5.148387726027191,1.2878965922444183,1.0,1,20,0.9257526889288316,0.3041281660213523,0.125,0.0,1.0,0.3381696496756063,71.1539365452409,18.0,1,10184,366.3735137394344
laobie_StatusBarUtil,4.151515151515151,3.0,0,13,3.5277578938435896,1.5454545454545454,1.0,1,3,0.8325754129097365,0.1505296881818182,0.0,0.0,0.88414633,0.2643004037096354,31.393939393939394,11.0,5,398,70.32511082196183
Blankj_awesome-java-leetcode,1.6805555555555556,2.0,1,3,0.5522397134356254,1.0,1.0,1,1,0.0,0.0277777788888888,0.0,0.0,0.5833334,0.107431244089291,24.61111111111111,24.0,7,62,10.879047643120389
apache_iceberg,8.625282631038028,6.0,0,89,8.457759427811242,1.6908530318602262,1.0,1,51,1.6859180547948045,0.3426100525215065,0.28000003,0.0,1.0,0.3541691222622618,69.30277492291881,31.0,1,1651,109.05632241264112
chrisbanes_Android-PullToRefresh,6.024390243902439,4.5,0,34,5.84147708733664,2.1341463414634148,2.0,1,7,1.3495513211594583,0.1901676785365853,0.0,0.0,0.95475245,0.3117009407226317,43.5,17.5,1,945,111.75991131786826
ybq_Android-SpinKit,4.816901408450704,5.0,0,17,3.534765537405071,3.1690140845070425,2.0,1,9,2.4668424901536303,0.0980084128571428,0.0,0.0,0.9579999,0.245289084895822,25.52112676056338,11.0,3,318,41.88380496937061
amitshekhariitbhu_Android-Debug-Database,4.147540983606557,4.0,0,21,3.8027887379911536,1.278688524590164,1.0,1,3,0.520613341517599,0.2553584057407407,0.0,0.0,1.0,0.3748361916261012,39.22950819672131,11.0,2,330,64.37426852467864
shwenzhang_AndResGuard,3.4242424242424243,2.0,0,25,4.343201959776136,1.5,1.0,1,4,0.8638019716079873,0.434612580923077,0.5416667,0.0,1.0,0.4165493212961145,98.57575757575758,41.5,1,897,159.1262740579666
react-native-image-picker_react-native-image-picker,6.181818181818182,4.0,1,22,6.431456783935998,1.5454545454545454,2.0,1,2,0.5222329678670935,0.3321498209090909,0.25,0.0,0.9962406,0.3896434413611023,74.36363636363636,21.0,2,448,132.38449510971648
testcontainers_testcontainers-java,5.323593073593074,4.0,0,65,4.78556941402623,1.4848484848484849,1.0,1,13,0.8358100363648885,0.281135682027088,0.0,0.0,1.0,0.3542011005125102,35.26731601731602,20.0,1,737,49.09041532141214
dropwizard_dropwizard,5.955956678700361,4.0,0,57,5.900322891955641,1.5155234657039711,1.0,1,13,1.004295775140401,0.1938218099276315,0.0,0.0,1.0,0.2983224269850491,28.86137184115524,13.0,1,688,48.447660986399626
aeron-io_aeron,8.016320474777448,4.0,0,88,10.22848261870665,1.3026706231454006,1.0,1,9,0.9217774322271262,0.3728324742511485,0.375,0.0,1.0,0.354068719965637,94.51483679525222,33.5,1,2196,197.72050775221496
airbnb_epoxy,6.86437908496732,4.0,0,33,6.126295375770103,1.8235294117647056,2.0,1,18,1.0997255843325917,0.4278990945166667,0.36666667,0.0,1.0,0.416454675715608,70.75326797385621,11.0,1,674,103.15944901250246
google_tsunami-security-scanner,6.228187919463087,5.0,0,36,6.110785084455658,1.5268456375838926,1.0,1,5,0.939742129002052,0.192488542508591,0.0,0.0,1.0,0.3134152890847091,30.49664429530201,13.0,1,389,44.48055969433763
facebook_buck,7.08932887153746,5.0,0,190,8.73069740369147,1.3660531697341514,1.0,1,27,0.976267735234832,0.2389369893478384,0.0,0.0,1.0,0.3283821774442457,46.81316229782488,18.0,1,2433,97.01133573724496
junit-team_junit4,3.8681169272603673,3.0,0,41,4.187965807893783,1.4643099932019037,1.0,1,14,1.0503890677433585,0.1782298776804979,0.0,0.0,1.0,0.3314489631544365,22.39700883752549,8.0,1,673,45.81518735536727
apache_beam,7.478592623993218,5.0,0,141,8.214513923997263,1.5286743777629743,1.0,1,39,1.3825259304215112,0.218202492528243,0.0,0.0,1.0,0.320288749683546,45.50499606370738,16.0,1,3543,99.86453149657817
chrisjenx_Calligraphy,5.72,5.0,0,17,5.062278801751901,1.44,1.0,1,3,0.5830951894845301,0.2934489219999999,0.0,0.0,0.90196085,0.3734356675798331,38.72,16.0,3,198,51.12445598732568
wildfirechat_im-server,6.445410628019324,3.0,0,104,8.339024435175128,1.5449275362318842,1.0,1,78,2.4973217509990144,0.3415711362975027,0.0,0.0,1.0,0.3730650219106738,155.82125603864733,22.0,1,48073,1515.0406541367165
spring-projects_spring-ai,6.989932885906041,5.0,0,86,7.671384745594294,1.2072792978833249,1.0,1,42,0.9228648358461464,0.224140644511652,0.0,0.0,1.0,0.3246522837778357,46.213732576148686,18.0,1,1407,81.62817563458186
DImuthuUpe_AndroidPdfViewer,4.859649122807017,1.0,0,51,8.111804882152633,1.2456140350877194,1.0,1,4,0.6059438256138094,0.2585098172222222,0.0,0.0,0.951214,0.3632437481603946,58.333333333333336,10.0,1,1017,144.48323349754034
hs-web_hsweb-framework,6.172494172494172,4.0,0,48,6.184113238692688,1.3484848484848484,1.0,1,14,1.0977876502194606,0.2228422128260869,0.0,0.0,1.0,0.3333583239310652,30.48135198135198,11.5,1,853,63.54496750899796
roughike_BottomBar,4.909090909090909,2.0,0,45,6.833688659816213,1.2878787878787878,1.0,1,4,0.6267167564170378,0.148026968030303,0.0,0.0,0.96264017,0.3041755751763246,42.93939393939394,6.0,1,654,111.78631797219587
pentaho_pentaho-kettle,6.0496391480373175,2.0,0,299,9.244709844605744,1.2817285689139235,1.0,1,18,0.616441889410247,0.2450556070055713,0.0,0.0,1.0,0.3577720232488928,69.74353106847386,11.0,1,7134,197.43204777616128
bytedeco_javacv,6.125560538116592,4.0,0,35,6.770525783983759,2.1300448430493275,1.0,1,13,1.9233378216939483,0.3370499569223744,0.0,0.0,0.9800307,0.3753664131716954,120.96860986547084,48.0,1,1277,189.22079172022825
alibaba_transmittable-thread-local,5.587096774193548,5.0,0,15,3.7325996246726505,1.4322580645161291,1.0,1,9,1.0931864234186586,0.2821492918709677,0.0,0.0,1.0,0.3344127049782904,44.72258064516129,23.0,1,574,66.30052941786539
LaurieWired_GhidraMCP,16.333333333333332,4.0,0,45,24.90649179096352,1.6666666666666667,2.0,1,2,0.5773502691896257,0.4318658466666666,0.33333334,0.0,0.9622642,0.488640551738108,406.3333333333333,14.0,11,1194,682.140992268705
krahets_LeetCode-Book,1.2920892494929006,1.0,0,5,0.9238695004203548,1.002028397565923,1.0,1,2,0.0450377349111045,0.0071501015010141,0.0,0.0,0.3,0.038903638414204,11.54158215010142,9.0,4,73,7.856745530895201
apache_shardingsphere-elasticjob,5.463087248322148,4.0,0,35,5.075925700144097,1.1543624161073829,1.0,1,4,0.5017593546177506,0.202715732655477,0.0,0.0,1.0,0.2912014213407756,26.16275167785235,13.0,1,333,34.990976341861625
aritraroy_UltimateAndroidReference,1.0,1.0,1,1,,1.0,1.0,1,1,,0.25,0.25,0.25,0.25,,22.0,22.0,22,22,
alibaba_atlas,5.638559708295351,4.0,0,67,6.71959307365771,1.4357338195077485,1.0,1,13,0.917340291033482,0.273215608471382,0.0,0.0,1.0,0.3431070618746109,71.79307201458523,22.0,1,13264,305.706788023784
apache_tomcat,4.544365012615644,3.0,0,81,5.876142553639378,1.8198065601345668,1.0,1,46,1.6644090422562408,0.3455956546687514,0.2,0.0,1.0,0.3776088638522096,75.93734230445753,22.0,1,4994,195.15071332229664
alibaba_otter,4.594907407407407,3.0,0,38,5.333533920777488,1.4537037037037035,1.0,1,7,0.9154285542899772,0.2801301434390054,0.0,0.0,1.0,0.3506435407087587,52.594907407407405,21.0,1,5383,180.05399946427244
florent37_MaterialViewPager,4.545454545454546,3.0,0,26,4.843862313708442,1.2954545454545454,1.0,1,3,0.5531955983003284,0.1819900425,0.0,0.0,0.923077,0.3121561846174789,36.72727272727273,16.0,2,332,64.4657340515689
guolindev_LitePal,5.009950248756219,3.0,0,32,5.162354162348069,1.6517412935323383,1.0,1,6,0.9581802819596732,0.2525112741624365,0.0,0.0,1.0,0.3679123461742964,58.85572139303483,17.0,3,797,105.8499602248484
junixapp_XPopup,4.704918032786885,3.0,0,50,6.320768457338521,1.5770491803278688,1.0,1,9,1.127467096413191,0.1692435359539473,0.0,0.0,1.0,0.3141232692496372,40.48524590163935,11.0,1,695,88.94661659652344
davemorrissey_subsampling-scale-image-view,5.625,3.5,0,47,6.619300631114319,1.5833333333333333,1.0,1,5,0.8841324226862571,0.1908364595714285,0.0,0.0,1.0,0.3020283221269427,59.19444444444444,14.5,3,2061,243.5162972183887
Graylog2_graylog2-server,8.219232240785614,6.0,0,162,9.06623965612576,1.3304425455936744,1.0,1,15,0.7102406322219459,0.2585292090556557,0.0,0.0,1.0,0.3349022967090914,34.51651575054202,16.0,1,2858,66.51650296915956
gunnarmorling_1brc,3.1666666666666665,3.0,0,17,2.475028315830446,1.09,1.0,1,5,0.3814128904328141,0.4493394695626072,0.5,0.0,1.0,0.3131403356139217,89.05166666666666,43.0,1,968,106.2934122120857
Netflix_SimianArmy,5.845901639344262,4.0,0,79,7.313415344656096,1.4229508196721312,1.0,1,5,0.7746802062241196,0.2810467763366337,0.0,0.0,1.0,0.3363557143965032,52.64262295081967,26.0,1,608,75.25198996104686
JakeWharton_hugo,5.714285714285714,7.0,1,10,4.231401884099631,1.1428571428571428,1.0,1,2,0.3779644730092272,0.1714285714285714,0.0,0.0,0.7,0.2984084768360628,54.85714285714285,59.0,9,143,50.26738031576266
jeecgboot_jimureport,6.166666666666667,5.0,0,13,4.063883796954769,1.0,1.0,1,1,0.0,0.2708333283333333,0.16666667,0.0,0.8333333,0.3038577631512364,29.166666666666668,20.5,5,68,19.46013796705896
exadel-inc_CompreFace,7.852852852852853,6.0,0,42,7.325025142806019,1.6576576576576576,1.0,1,5,1.3296581825599818,0.2550934108619247,0.0,0.0,1.0,0.3269109091416108,23.32132132132132,8.0,1,389,39.39606650517506
dropwizard_metrics,5.525956284153006,4.0,0,29,4.636515217927723,1.3674863387978142,1.0,1,11,0.8070704779082581,0.2490336328043775,0.0,0.0,1.0,0.3220363290611357,41.10382513661202,20.0,1,496,60.66419995637415
HannahMitt_HomeMirror,2.727272727272727,2.0,0,35,4.944446627030415,1.0757575757575757,1.0,1,2,0.2666375275454884,0.1457198793442623,0.0,0.0,1.0,0.2948432832330314,26.045454545454547,11.5,3,230,44.04872540483106
AntennaPod_AntennaPod,7.551282051282051,5.0,0,94,9.09436100495149,1.486013986013986,1.0,1,8,0.7940356485948237,0.3200771339390387,0.071428575,0.0,1.0,0.3504933398306487,64.26107226107226,28.0,1,1492,107.79426101096595
MuntashirAkon_AppManager,7.928526249209361,5.0,0,104,9.152191529284629,1.47438330170778,1.0,1,5,0.7497731824616776,0.3407668155882353,0.16666667,0.0,1.0,0.366055426362311,81.34851359898798,31.0,1,1684,145.82908968414247
ChrisRM_material-theme-jetbrains,4.330532212885154,3.0,0,45,4.94321609785685,2.2549019607843137,2.0,1,10,1.4493353005412588,0.2081128754022988,0.0,0.0,1.0,0.3410560128803666,40.66386554621849,12.0,1,950,85.06797783863742
Tencent_Shadow,4.246290801186944,3.0,0,30,4.124207470717255,1.78486646884273,1.0,1,8,1.0583325624548026,0.1676984895440729,0.0,0.0,1.0,0.3003331565139796,32.50593471810089,12.0,2,682,57.355185899539805
FongMi_TV,6.869431643625192,4.0,0,75,8.866870204019884,1.4208909370199694,1.0,1,4,0.6979925977748656,0.3301964496969697,0.0,0.0,1.0,0.3625354447032176,47.59754224270353,18.0,1,1349,101.2090947271469
PowerJob_PowerJob,5.7456953642384105,4.0,0,43,6.216600253630598,1.184105960264901,1.0,1,5,0.5467643811481135,0.2454969315485997,0.0,0.0,1.0,0.3252788075028769,32.69403973509934,14.0,1,1173,62.06422962045354
lecho_hellocharts-android,6.42483660130719,4.0,0,27,6.594148932015329,1.6666666666666667,1.0,1,5,0.9032106474595007,0.3197695675999999,0.0,0.0,1.0,0.3692638844003065,71.86274509803921,41.0,1,528,93.32978164774018
goldze_MVVMHabit,3.58307210031348,2.0,0,28,3.826237042263617,1.2727272727272727,1.0,1,4,0.6522161718478753,0.1401464859546925,0.0,0.0,0.9741602,0.2852195966747667,28.557993730407524,8.0,1,519,55.826738851602215
trello-archive_RxLifecycle,6.432098765432099,6.0,0,19,6.164288830848491,1.654320987654321,1.0,1,7,1.141933599505248,0.1170554769135802,0.0,0.0,1.0,0.21941200265209,29.234567901234566,24.0,1,114,25.97559989920265
vipshop_vjtools,3.134564643799472,2.0,0,22,3.4733060669672184,1.2770448548812663,1.0,1,6,0.7627406207856466,0.241733454516129,0.0,0.0,1.0,0.3492866111757529,48.50131926121372,26.0,1,531,68.09227223362049
mapstruct_mapstruct,3.831425598335068,2.0,0,69,4.903045297777596,1.171696149843913,1.0,1,11,0.6010244301254078,0.3318617654338579,0.0,0.0,1.0,0.4111183099399774,21.62559833506764,9.0,1,1257,48.8819319004551
gedoor_MyBookshelf,6.336322869955157,4.0,0,74,7.73545838322416,1.469357249626308,1.0,1,6,0.8845156863657957,0.2532350965496183,0.0,0.0,1.0,0.3576732315519641,72.30941704035874,18.0,1,3959,198.20279697459333
google_android-classyshark,3.169811320754717,2.0,0,18,3.5664888361327947,1.278301886792453,1.0,1,7,0.9251109544809684,0.2536127683999999,0.0,0.0,1.0,0.3272907217264726,41.10377358490566,16.5,1,351,60.51914886263272
MinecraftForge_MinecraftForge,7.421832884097035,6.0,0,244,10.28337313616941,1.5721024258760108,1.0,1,21,1.288280343865653,0.3823135441689373,0.5,0.0,1.0,0.3619503963647212,38.17857142857143,18.5,1,803,63.14147105140184
koush_AndroidAsync,3.613259668508287,2.0,0,48,5.022602883362448,1.5322283609576428,1.0,1,29,1.746470348555155,0.1380294587218045,0.0,0.0,1.0,0.2777536061525467,33.30755064456722,8.0,1,727,74.48167310976199
Genymobile_gnirehtet,3.765432098765432,2.0,0,19,3.5960798271808136,1.1851851851851851,1.0,1,3,0.5270462766947299,0.2806189649382716,0.0,0.0,0.92424244,0.3458351007028381,53.45679012345679,40.0,3,373,64.09856655626474
kevin-wayne_algs4,4.003584229390681,4.0,0,12,2.50682264409731,1.021505376344086,1.0,1,3,0.1682641780180335,0.3596765067669173,0.4,0.0,0.9725655,0.2998210052328912,80.72401433691756,57.0,4,813,96.44903505833145
swagger-api_swagger-core,4.678791615289765,3.0,0,146,6.794491474225017,1.2268803945745992,1.0,1,9,0.6334827866329432,0.1510716351310717,0.0,0.0,1.0,0.2978031236882293,28.96855733662145,8.0,1,2863,118.05376130888808
kaushikgopal_RxJava-Android-Samples,6.627906976744186,3.0,0,29,7.152204944471005,1.825581395348837,1.0,1,4,0.960292363141881,0.2634698540476191,0.0,0.0,0.9047619,0.3446704671542209,30.61627906976744,13.5,2,171,34.246912649051914
dependency-check_DependencyCheck,6.955252918287938,5.0,0,72,7.340502983377098,1.832684824902724,2.0,1,10,0.9947335934377188,0.3969458235937499,0.375,0.0,1.0,0.3822096142906756,81.72373540856032,40.5,2,1606,139.02930518649444
yuanguangxin_LeetCode,1.2413793103448276,1.0,0,3,0.6695340634119862,1.0,1.0,1,1,0.0,0.1774685322068965,0.0,0.0,1.0,0.2794038074692322,23.73103448275862,20.0,7,107,17.05556897175206
lenve_VBlog,4.551724137931035,4.0,0,13,3.62122914113576,1.0344827586206895,1.0,1,2,0.1856953381770519,0.2829943558620689,0.0,0.0,0.9375,0.3442161804226806,26.93103448275862,16.0,4,114,27.795080544280747
enso-org_enso,6.438545454545454,5.0,0,102,6.7082612555752,1.6832727272727273,1.0,1,32,1.3357891611175368,0.280021286364304,0.0,0.0,1.0,0.3435873459582102,47.211636363636366,23.0,1,1284,76.0528640684034
dyc87112_SpringCloud-Learning,5.878205128205129,4.0,0,42,5.841797446947586,1.044871794871795,1.0,1,4,0.262144230641272,0.3031647074358974,0.0,0.0,1.0,0.3553968295091455,43.24358974358975,21.5,2,478,59.16333832588643
abel533_Mapper,5.086206896551724,4.0,0,34,4.636821294292106,1.2435344827586208,1.0,1,4,0.5288248585210388,0.1925618015388127,0.0,0.0,0.9692307,0.3168197066491557,41.928879310344826,16.0,1,888,75.04991359991517
